keyword	low_search_volume	YEAR	VAR	VAL	n	hits_min	hits_mean	hits_median	hits_max	hits_sum	hits_asinh_mean	hits_asinh_sum	UID
Amsterdam	FALSE	2015	EU_COUNTRY	PL	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2015	EU_COUNTRY	PT	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2015	EU_COUNTRY	RO	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2015	EU_COUNTRY	SE	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2015	EU_COUNTRY	SI	1	0	0	0	0	0	0	0	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2015	EU_COUNTRY	SK	1	0	0	0	0	0	0	0	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	BE	1	8	8	8	8	8	2.776	2.776	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	BG	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	CY	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	CZ	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	DE	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	DK	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	EE	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	FI	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	GB	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	GR	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	HR	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	HU	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	IE	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	IT	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	LT	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	LU	1	8	8	8	8	8	2.776	2.776	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	LV	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	MT	1	7	7	7	7	7	2.644	2.644	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	NL	1	100	100	100	100	100	5.298	5.298	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	PL	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	PT	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	RO	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	SE	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	SI	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	TRUE	2015	EU_COUNTRY	SK	1	1	1	1	1	1	0.881	0.881	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	BE	1	12	12	12	12	12	3.18	3.18	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	BG	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	CY	1	13	13	13	13	13	3.26	3.26	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	CZ	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	DE	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	DK	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	EE	1	8	8	8	8	8	2.776	2.776	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	FI	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	GB	1	12	12	12	12	12	3.18	3.18	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	GR	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	HR	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	HU	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	IE	1	15	15	15	15	15	3.402	3.402	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	IT	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	LT	1	8	8	8	8	8	2.776	2.776	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	LU	1	21	21	21	21	21	3.738	3.738	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	LV	1	11	11	11	11	11	3.093	3.093	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	MT	1	22	22	22	22	22	3.785	3.785	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	NL	1	92	92	92	92	92	5.215	5.215	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	PL	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	PT	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	RO	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	SE	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	SI	1	6	6	6	6	6	2.492	2.492	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	FALSE	2015	EU_COUNTRY	SK	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	BE	1	10	10	10	10	10	2.998	2.998	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	BG	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	CY	1	11	11	11	11	11	3.093	3.093	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	CZ	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	DE	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	DK	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	EE	1	7	7	7	7	7	2.644	2.644	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	FI	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	GB	1	10	10	10	10	10	2.998	2.998	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	GR	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	HR	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	HU	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	IE	1	12	12	12	12	12	3.18	3.18	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	IT	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	LT	1	7	7	7	7	7	2.644	2.644	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	LU	1	17	17	17	17	17	3.527	3.527	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	LV	1	9	9	9	9	9	2.893	2.893	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	MT	1	18	18	18	18	18	3.584	3.584	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	NL	1	74	74	74	74	74	4.997	4.997	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	PL	1	2	2	2	2	2	1.444	1.444	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	PT	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	RO	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	SE	1	4	4	4	4	4	2.095	2.095	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	SI	1	5	5	5	5	5	2.312	2.312	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Netherlands	TRUE	2015	EU_COUNTRY	SK	1	3	3	3	3	3	1.818	1.818	113e83f0-4baa-4e80-a5b7-a0d6bc01dca7
Amsterdam	FALSE	2016	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	BE	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	BG	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	CY	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	CZ	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	DE	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	DK	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	EE	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	FI	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	GB	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	GR	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	HR	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	HU	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	IE	1	6	6	6	6	6	2.492	2.492	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	IT	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	LT	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	LU	1	8	8	8	8	8	2.776	2.776	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	LV	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	MT	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	NL	1	100	100	100	100	100	5.298	5.298	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	PL	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	PT	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	RO	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	SE	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	SI	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	FALSE	2016	EU_COUNTRY	SK	1	0	0	0	0	0	0	0	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	BE	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	BG	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	CY	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	CZ	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	DE	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	DK	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	EE	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	FI	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	GB	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	GR	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	HR	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	HU	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	IE	1	6	6	6	6	6	2.492	2.492	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	IT	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	LT	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	LU	1	8	8	8	8	8	2.776	2.776	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	LV	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	MT	1	6	6	6	6	6	2.492	2.492	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	NL	1	100	100	100	100	100	5.298	5.298	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	PL	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	PT	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	RO	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	SE	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	SI	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Amsterdam	TRUE	2016	EU_COUNTRY	SK	1	1	1	1	1	1	0.881	0.881	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	AT	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	BE	1	11	11	11	11	11	3.093	3.093	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	BG	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	CY	1	16	16	16	16	16	3.467	3.467	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	CZ	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	DE	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	DK	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	EE	1	11	11	11	11	11	3.093	3.093	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	ES	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	FI	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	FR	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	GB	1	13	13	13	13	13	3.26	3.26	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	GR	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	HR	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	HU	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	IE	1	19	19	19	19	19	3.638	3.638	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	IT	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	LT	1	8	8	8	8	8	2.776	2.776	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	LU	1	22	22	22	22	22	3.785	3.785	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	LV	1	10	10	10	10	10	2.998	2.998	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	MT	1	26	26	26	26	26	3.952	3.952	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	NL	1	100	100	100	100	100	5.298	5.298	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	PL	1	2	2	2	2	2	1.444	1.444	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	PT	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	RO	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	SE	1	5	5	5	5	5	2.312	2.312	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	SI	1	7	7	7	7	7	2.644	2.644	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	FALSE	2016	EU_COUNTRY	SK	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	AT	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	BE	1	8	8	8	8	8	2.776	2.776	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	BG	1	4	4	4	4	4	2.095	2.095	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	CY	1	11	11	11	11	11	3.093	3.093	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	CZ	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
Netherlands	TRUE	2016	EU_COUNTRY	DE	1	3	3	3	3	3	1.818	1.818	8dea4ca7-b5be-4b11-8734-8af94e7a8bf3
